Order ID,Product,Quantity,Price,Date,Customer Name,Customer Email,Customer City
1201,Product E,4,749.68,2020-04-22,Customer 1201,customer1201@example.com,Phoenix
1202,Product E,1,395.71,2019-06-20,Customer 1202,customer1202@example.com,Chicago
1203,Product D,5,181.15,2019-04-14,Customer 1203,customer1203@example.com,Los Angeles
1204,Product B,5,851.99,2020-11-25,Customer 1204,customer1204@example.com,Chicago
1205,Product A,1,824.05,2019-11-23,Customer 1205,customer1205@example.com,San Antonio
1206,Product E,3,569.59,2019-01-25,Customer 1206,customer1206@example.com,Houston
1207,Product A,3,509.17,2019-03-05,Customer 1207,customer1207@example.com,Los Angeles
1208,Product C,4,618.71,2019-04-08,Customer 1208,customer1208@example.com,Phoenix
1209,Product B,1,964.33,2019-10-30,Customer 1209,customer1209@example.com,Houston
1210,Product C,3,154.46,2020-11-08,Customer 1210,customer1210@example.com,Los Angeles
1211,Product D,1,131.59,2019-05-07,Customer 1211,customer1211@example.com,Houston
1212,Product E,1,956.69,2019-03-27,Customer 1212,customer1212@example.com,Los Angeles
1213,Product D,4,595.62,2019-04-04,Customer 1213,customer1213@example.com,Los Angeles
1214,Product B,5,43.39,2019-08-01,Customer 1214,customer1214@example.com,New York
1215,Product B,3,104.34,2019-09-07,Customer 1215,customer1215@example.com,Philadelphia
1216,Product D,1,400.51,2019-07-29,Customer 1216,customer1216@example.com,Houston
1217,Product D,1,488.18,2020-12-07,Customer 1217,customer1217@example.com,San Antonio
1218,Product B,4,207.44,2020-11-04,Customer 1218,customer1218@example.com,Miami
1219,Product E,2,483.98,2019-11-13,Customer 1219,customer1219@example.com,San Antonio
1220,Product B,2,453.88,2020-03-21,Customer 1220,customer1220@example.com,San Antonio
1221,Product E,3,690.7,2020-05-18,Customer 1221,customer1221@example.com,New York
1222,Product A,4,786.11,2019-04-06,Customer 1222,customer1222@example.com,Philadelphia
1223,Product B,5,725.38,2020-09-30,Customer 1223,customer1223@example.com,Dallas
1224,Product C,2,131.87,2019-10-01,Customer 1224,customer1224@example.com,Houston
1225,Product B,2,69.02,2020-11-12,Customer 1225,customer1225@example.com,Miami
1226,Product D,3,425.74,2019-11-15,Customer 1226,customer1226@example.com,Miami
1227,Product A,5,166.03,2019-03-28,Customer 1227,customer1227@example.com,Dallas
1228,Product C,5,566.46,2019-03-08,Customer 1228,customer1228@example.com,Phoenix
1229,Product B,1,121.55,2020-06-20,Customer 1229,customer1229@example.com,Chicago
1230,Product A,3,570.04,2019-01-14,Customer 1230,customer1230@example.com,Dallas
1231,Product E,3,971.33,2020-05-25,Customer 1231,customer1231@example.com,New York
1232,Product B,1,306.45,2019-01-11,Customer 1232,customer1232@example.com,Los Angeles
1233,Product B,3,377.48,2019-06-23,Customer 1233,customer1233@example.com,Philadelphia
1234,Product E,5,176.34,2019-01-29,Customer 1234,customer1234@example.com,Chicago
1235,Product B,1,218.31,2019-03-16,Customer 1235,customer1235@example.com,Houston
1236,Product A,3,260.57,2020-01-09,Customer 1236,customer1236@example.com,Chicago
1237,Product B,1,834.01,2019-06-26,Customer 1237,customer1237@example.com,Philadelphia
1238,Product A,1,131.95,2019-05-21,Customer 1238,customer1238@example.com,Chicago
1239,Product C,5,297.3,2019-10-20,Customer 1239,customer1239@example.com,Miami
1240,Product E,2,895.4,2020-01-27,Customer 1240,customer1240@example.com,Houston
1241,Product D,3,152.72,2019-10-02,Customer 1241,customer1241@example.com,Houston
1242,Product C,1,113.52,2019-03-25,Customer 1242,customer1242@example.com,Chicago
1243,Product E,5,668.77,2019-02-07,Customer 1243,customer1243@example.com,New York
1244,Product D,4,805.34,2020-02-19,Customer 1244,customer1244@example.com,San Diego
1245,Product E,2,828.9,2019-10-20,Customer 1245,customer1245@example.com,Philadelphia
1246,Product B,5,99.9,2019-11-29,Customer 1246,customer1246@example.com,Dallas
1247,Product A,4,726.29,2019-06-24,Customer 1247,customer1247@example.com,San Antonio
1248,Product D,5,479.9,2020-02-12,Customer 1248,customer1248@example.com,Philadelphia
1249,Product A,2,114.09,2020-02-05,Customer 1249,customer1249@example.com,Chicago
1250,Product E,4,564.34,2019-03-07,Customer 1250,customer1250@example.com,Phoenix
1251,Product D,2,702.1,2019-01-29,Customer 1251,customer1251@example.com,Houston
1252,Product A,4,343.74,2020-06-24,Customer 1252,customer1252@example.com,New York
1253,Product E,5,921.45,2020-09-22,Customer 1253,customer1253@example.com,Dallas
1254,Product C,1,747.85,2019-09-24,Customer 1254,customer1254@example.com,Phoenix
1255,Product A,1,325.35,2019-02-28,Customer 1255,customer1255@example.com,Houston
1256,Product D,4,584.81,2019-06-01,Customer 1256,customer1256@example.com,Philadelphia
1257,Product E,4,968.43,2020-04-15,Customer 1257,customer1257@example.com,Miami
1258,Product E,3,588.63,2019-09-28,Customer 1258,customer1258@example.com,New York
1259,Product E,1,512.67,2019-02-22,Customer 1259,customer1259@example.com,San Antonio
1260,Product D,3,791.48,2020-08-19,Customer 1260,customer1260@example.com,Houston
1261,Product B,4,659.26,2019-09-28,Customer 1261,customer1261@example.com,Chicago
1262,Product D,3,403.55,2019-11-29,Customer 1262,customer1262@example.com,Miami
1263,Product D,2,548.62,2020-09-21,Customer 1263,customer1263@example.com,Miami
1264,Product B,4,359.72,2019-03-05,Customer 1264,customer1264@example.com,San Antonio
1265,Product A,5,552.67,2019-05-10,Customer 1265,customer1265@example.com,Chicago
1266,Product E,2,704.91,2020-04-15,Customer 1266,customer1266@example.com,Miami
1267,Product B,3,625.47,2019-05-10,Customer 1267,customer1267@example.com,Dallas
1268,Product D,4,678.08,2020-04-26,Customer 1268,customer1268@example.com,Philadelphia
1269,Product D,2,345.12,2019-10-23,Customer 1269,customer1269@example.com,New York
1270,Product E,1,274.53,2020-09-18,Customer 1270,customer1270@example.com,New York
1271,Product A,3,708.71,2020-04-05,Customer 1271,customer1271@example.com,Houston
1272,Product B,4,714.52,2019-02-01,Customer 1272,customer1272@example.com,Dallas
1273,Product B,1,248.85,2020-12-26,Customer 1273,customer1273@example.com,Phoenix
1274,Product B,4,312.51,2019-04-26,Customer 1274,customer1274@example.com,Miami
1275,Product C,2,42.72,2019-04-14,Customer 1275,customer1275@example.com,Houston
1276,Product C,4,317.08,2020-12-11,Customer 1276,customer1276@example.com,Chicago
1277,Product A,2,568.13,2019-09-07,Customer 1277,customer1277@example.com,Phoenix
1278,Product C,5,89.64,2019-03-01,Customer 1278,customer1278@example.com,Philadelphia
1279,Product C,1,31.22,2020-06-20,Customer 1279,customer1279@example.com,Miami
1280,Product D,2,245.79,2019-05-18,Customer 1280,customer1280@example.com,Philadelphia
1281,Product E,5,68.7,2020-01-16,Customer 1281,customer1281@example.com,San Diego
1282,Product D,1,815.19,2020-11-10,Customer 1282,customer1282@example.com,San Antonio
1283,Product D,4,87.36,2019-04-06,Customer 1283,customer1283@example.com,Chicago
1284,Product A,5,803.92,2019-10-30,Customer 1284,customer1284@example.com,San Antonio
1285,Product B,2,413.71,2020-03-19,Customer 1285,customer1285@example.com,Los Angeles
1286,Product E,3,704.46,2020-01-01,Customer 1286,customer1286@example.com,San Antonio
1287,Product C,5,394.71,2019-08-25,Customer 1287,customer1287@example.com,Chicago
1288,Product E,5,845.55,2020-12-08,Customer 1288,customer1288@example.com,Houston
1289,Product A,5,149.38,2020-08-02,Customer 1289,customer1289@example.com,Philadelphia
1290,Product B,1,101.79,2020-03-10,Customer 1290,customer1290@example.com,San Diego
1291,Product D,5,807.65,2020-11-12,Customer 1291,customer1291@example.com,Miami
1292,Product E,5,332.69,2019-09-27,Customer 1292,customer1292@example.com,Houston
1293,Product B,2,653.13,2019-10-06,Customer 1293,customer1293@example.com,Chicago
1294,Product D,4,463.64,2020-02-15,Customer 1294,customer1294@example.com,New York
1295,Product D,2,723.75,2019-09-24,Customer 1295,customer1295@example.com,Dallas
1296,Product E,5,964.73,2019-06-10,Customer 1296,customer1296@example.com,New York
1297,Product B,5,817.45,2019-01-22,Customer 1297,customer1297@example.com,Dallas
1298,Product D,3,683.75,2019-05-19,Customer 1298,customer1298@example.com,San Antonio
1299,Product E,2,576.12,2019-01-05,Customer 1299,customer1299@example.com,Houston
1300,Product B,3,777.06,2020-03-23,Customer 1300,customer1300@example.com,Los Angeles
1301,Product D,2,578.09,2019-10-17,Customer 1301,customer1301@example.com,Houston
1302,Product A,3,514.08,2020-09-05,Customer 1302,customer1302@example.com,Chicago
1303,Product B,3,177.48,2020-03-27,Customer 1303,customer1303@example.com,Miami
1304,Product D,2,258.76,2019-11-24,Customer 1304,customer1304@example.com,Miami
1305,Product B,4,130.71,2020-01-10,Customer 1305,customer1305@example.com,Phoenix
1306,Product A,1,990.15,2020-01-16,Customer 1306,customer1306@example.com,Chicago
1307,Product D,5,471.63,2020-12-06,Customer 1307,customer1307@example.com,Chicago
1308,Product D,3,138.97,2020-11-05,Customer 1308,customer1308@example.com,Phoenix
1309,Product A,4,423.08,2019-09-06,Customer 1309,customer1309@example.com,New York
1310,Product E,4,597.11,2019-12-25,Customer 1310,customer1310@example.com,Dallas
1311,Product D,4,140.89,2019-08-16,Customer 1311,customer1311@example.com,Philadelphia
1312,Product B,4,681.56,2019-01-26,Customer 1312,customer1312@example.com,Philadelphia
1313,Product B,1,478.26,2019-03-15,Customer 1313,customer1313@example.com,Chicago
1314,Product A,4,501.16,2019-05-23,Customer 1314,customer1314@example.com,Phoenix
1315,Product E,3,41.58,2019-01-24,Customer 1315,customer1315@example.com,Miami
1316,Product C,4,65.95,2019-12-21,Customer 1316,customer1316@example.com,New York
1317,Product A,3,362.8,2020-04-27,Customer 1317,customer1317@example.com,Chicago
1318,Product E,5,922.3,2020-06-17,Customer 1318,customer1318@example.com,New York
1319,Product E,3,449.21,2020-07-12,Customer 1319,customer1319@example.com,New York
1320,Product C,3,189.96,2019-11-06,Customer 1320,customer1320@example.com,Houston
1321,Product C,2,977.1,2020-10-26,Customer 1321,customer1321@example.com,Phoenix
1322,Product C,1,17.77,2020-08-23,Customer 1322,customer1322@example.com,Phoenix
1323,Product B,4,388.88,2019-05-08,Customer 1323,customer1323@example.com,Philadelphia
1324,Product D,3,226.74,2020-08-11,Customer 1324,customer1324@example.com,San Antonio
1325,Product D,1,240.2,2019-03-03,Customer 1325,customer1325@example.com,Houston
1326,Product D,1,142.51,2020-01-10,Customer 1326,customer1326@example.com,Phoenix
1327,Product B,1,848.5,2020-10-27,Customer 1327,customer1327@example.com,New York
1328,Product C,5,83.41,2020-08-29,Customer 1328,customer1328@example.com,Philadelphia
1329,Product A,5,448.65,2020-07-19,Customer 1329,customer1329@example.com,Phoenix
1330,Product C,5,423.05,2020-03-08,Customer 1330,customer1330@example.com,Los Angeles
1331,Product A,2,788.03,2019-05-14,Customer 1331,customer1331@example.com,Miami
1332,Product B,4,936.63,2020-09-29,Customer 1332,customer1332@example.com,Phoenix
1333,Product B,3,678.36,2019-09-17,Customer 1333,customer1333@example.com,San Diego
1334,Product A,3,754.02,2020-10-05,Customer 1334,customer1334@example.com,Los Angeles
1335,Product E,3,284.28,2019-01-10,Customer 1335,customer1335@example.com,San Diego
1336,Product A,2,209.91,2020-12-08,Customer 1336,customer1336@example.com,New York
1337,Product D,3,318.16,2020-06-16,Customer 1337,customer1337@example.com,Chicago
1338,Product B,5,976.98,2019-10-02,Customer 1338,customer1338@example.com,San Antonio
1339,Product D,2,661.15,2020-03-15,Customer 1339,customer1339@example.com,Phoenix
1340,Product A,2,677.77,2019-02-22,Customer 1340,customer1340@example.com,Chicago
1341,Product E,5,587.05,2019-07-05,Customer 1341,customer1341@example.com,Houston
1342,Product E,3,883.49,2020-09-03,Customer 1342,customer1342@example.com,Chicago
1343,Product D,1,41.25,2020-09-26,Customer 1343,customer1343@example.com,Phoenix
1344,Product B,5,867.61,2020-08-03,Customer 1344,customer1344@example.com,Chicago
1345,Product E,4,834.18,2020-12-16,Customer 1345,customer1345@example.com,San Antonio
1346,Product D,3,810.74,2019-09-20,Customer 1346,customer1346@example.com,Los Angeles
1347,Product B,2,470.37,2020-02-21,Customer 1347,customer1347@example.com,New York
1348,Product E,2,515.01,2019-07-04,Customer 1348,customer1348@example.com,Miami
1349,Product D,4,163.88,2020-08-23,Customer 1349,customer1349@example.com,Philadelphia
1350,Product C,5,834.67,2019-03-12,Customer 1350,customer1350@example.com,San Diego
1351,Product A,2,140.04,2020-02-06,Customer 1351,customer1351@example.com,Phoenix
1352,Product A,5,18.26,2020-08-09,Customer 1352,customer1352@example.com,Houston
1353,Product B,1,894.51,2020-06-10,Customer 1353,customer1353@example.com,Chicago
1354,Product E,5,240.47,2020-07-15,Customer 1354,customer1354@example.com,Phoenix
1355,Product A,3,167.78,2020-05-18,Customer 1355,customer1355@example.com,Phoenix
1356,Product D,4,789.07,2019-12-21,Customer 1356,customer1356@example.com,San Antonio
1357,Product B,4,930.8,2020-09-27,Customer 1357,customer1357@example.com,Chicago
1358,Product B,4,308.18,2019-05-29,Customer 1358,customer1358@example.com,Philadelphia
1359,Product C,5,655.21,2020-03-17,Customer 1359,customer1359@example.com,San Antonio
1360,Product D,4,983.63,2019-05-15,Customer 1360,customer1360@example.com,Philadelphia
1361,Product C,4,965.16,2019-01-03,Customer 1361,customer1361@example.com,Phoenix
1362,Product C,2,315.8,2020-04-06,Customer 1362,customer1362@example.com,Los Angeles
1363,Product E,4,233.06,2020-07-16,Customer 1363,customer1363@example.com,New York
1364,Product C,4,147.62,2020-09-02,Customer 1364,customer1364@example.com,San Diego
1365,Product A,4,340.0,2020-10-12,Customer 1365,customer1365@example.com,New York
1366,Product A,4,110.68,2020-05-25,Customer 1366,customer1366@example.com,Philadelphia
1367,Product B,4,303.01,2019-12-15,Customer 1367,customer1367@example.com,Chicago
1368,Product D,3,509.74,2020-08-18,Customer 1368,customer1368@example.com,San Diego
1369,Product E,2,366.8,2019-09-16,Customer 1369,customer1369@example.com,San Diego
1370,Product C,2,52.41,2020-03-23,Customer 1370,customer1370@example.com,Houston
1371,Product D,1,599.56,2020-11-28,Customer 1371,customer1371@example.com,San Antonio
1372,Product E,5,590.69,2020-02-26,Customer 1372,customer1372@example.com,Houston
1373,Product E,5,723.33,2020-06-16,Customer 1373,customer1373@example.com,New York
1374,Product A,5,201.14,2020-08-22,Customer 1374,customer1374@example.com,Chicago
1375,Product E,3,166.31,2019-11-11,Customer 1375,customer1375@example.com,Phoenix
1376,Product A,2,370.09,2020-09-10,Customer 1376,customer1376@example.com,Houston
1377,Product B,1,870.49,2019-05-04,Customer 1377,customer1377@example.com,San Diego
1378,Product B,5,255.07,2019-09-30,Customer 1378,customer1378@example.com,San Antonio
1379,Product B,1,463.57,2019-08-29,Customer 1379,customer1379@example.com,Chicago
1380,Product D,5,136.62,2020-06-23,Customer 1380,customer1380@example.com,Dallas
1381,Product E,5,480.07,2020-03-09,Customer 1381,customer1381@example.com,Phoenix
1382,Product B,4,747.5,2020-04-08,Customer 1382,customer1382@example.com,San Antonio
1383,Product B,3,580.42,2019-06-24,Customer 1383,customer1383@example.com,Phoenix
1384,Product C,4,913.2,2019-11-12,Customer 1384,customer1384@example.com,Chicago
1385,Product A,5,559.81,2020-10-17,Customer 1385,customer1385@example.com,Dallas
1386,Product A,4,652.74,2019-10-31,Customer 1386,customer1386@example.com,New York
1387,Product C,5,992.87,2019-04-25,Customer 1387,customer1387@example.com,Chicago
1388,Product B,2,524.01,2020-04-22,Customer 1388,customer1388@example.com,Los Angeles
1389,Product E,3,529.23,2019-09-07,Customer 1389,customer1389@example.com,New York
1390,Product C,4,804.66,2020-10-14,Customer 1390,customer1390@example.com,Dallas
1391,Product B,4,881.48,2020-01-26,Customer 1391,customer1391@example.com,Chicago
1392,Product D,2,73.54,2020-11-11,Customer 1392,customer1392@example.com,Houston
